year,month,pr
2079,2,5.9070817e-07
2079,3,5.103686e-06
2079,4,7.0939864e-06
2079,5,3.1295825e-05
2079,6,5.5544468e-05
2079,7,7.9162055e-05
2079,8,7.522987e-05
2079,9,0.00010118607
2079,10,5.2630556e-05
2079,11,5.978514e-06
2079,12,3.537926e-07
2080,1,1.7133833e-07
2080,2,3.1448664e-07
2080,3,1.6623292e-06
2080,4,1.2062836e-05
2080,5,2.4666348e-05
2080,6,5.482358e-05
2080,7,9.828334e-05
2080,8,8.487483e-05
2080,9,7.3758725e-05
2080,10,3.5665704e-05
2080,11,3.7299003e-06
2080,12,3.643019e-07
2081,1,1.4402432e-08
2081,2,2.8427698e-07
2081,3,4.687408e-06
2081,4,1.0140207e-05
2081,5,3.230174e-05
2081,6,7.479904e-05
2081,7,0.000106398606
2081,8,9.0220376e-05
2081,9,9.4066294e-05
2081,10,3.3510783e-05
2081,11,5.4584566e-06
2081,12,1.6614281e-07
2082,1,1.6491137e-07
2082,2,6.6702194e-07
2082,3,5.387471e-06
2082,4,7.882422e-06
2082,5,1.8915374e-05
2082,6,4.873606e-05
2082,7,7.602432e-05
2082,8,9.108774e-05
2082,9,8.160475e-05
2082,10,3.509555e-05
2082,11,6.4905757e-06
2082,12,3.6693834e-07
2083,1,4.477391e-08
2083,2,5.219421e-07
2083,3,3.4567172e-06
2083,4,1.07973765e-05
2083,5,2.1658068e-05
2083,6,6.1492356e-05
2083,7,8.3114406e-05
2083,8,0.000105676016
2083,9,8.37438e-05
2083,10,4.3737753e-05
2083,11,5.01441e-06
2083,12,2.5104353e-07
2084,1,3.5291538e-07
2084,2,4.65605e-07
2084,3,5.4500442e-06
2084,4,1.3251552e-05
2084,5,2.4778077e-05
2084,6,8.10501e-05
2084,7,0.00010633876
2084,8,0.00011001949
2084,9,9.825361e-05
2084,10,3.877518e-05
2084,11,3.3136137e-06
2084,12,4.037612e-07
2085,1,7.378379e-08
2085,2,5.083947e-07
2085,3,4.4146163e-06
2085,4,8.380608e-06
2085,5,2.1174557e-05
2085,6,3.869419e-05
2085,7,9.812711e-05
2085,8,9.064834e-05
2085,9,9.3083836e-05
2085,10,6.3444706e-05
2085,11,3.925049e-06
2085,12,9.808041e-08
2086,1,6.5373676e-08
2086,2,1.7451255e-07
2086,3,2.1225774e-06
2086,4,9.614708e-06
2086,5,1.8637853e-05
2086,6,6.0271206e-05
2086,7,9.431045e-05
2086,8,9.637059e-05
2086,9,8.113542e-05
2086,10,3.1028638e-05
2086,11,5.4745697e-06
2086,12,2.0322283e-07
2087,1,2.1979223e-07
2087,2,1.396862e-06
2087,3,4.6688874e-06
2087,4,8.781642e-06
2087,5,2.0382773e-05
2087,6,6.8187284e-05
2087,7,0.000101742386
2087,8,0.00010667075
2087,9,7.950781e-05
2087,10,1.8514873e-05
2087,11,2.1693381e-06
2087,12,1.4993592e-06
2088,1,1.5823612e-07
2088,2,1.95426e-06
2088,3,2.8008683e-06
2088,4,9.055539e-06
2088,5,2.3562105e-05
2088,6,4.9214024e-05
2088,7,8.629956e-05
2088,8,0.00010098421
2088,9,8.8864836e-05
2088,10,5.4790908e-05
2088,11,8.726236e-06
2088,12,4.7623183e-07
2089,1,1.0800537e-07
2089,2,5.6563806e-07
2089,3,6.1850087e-06
2089,4,1.3651585e-05
2089,5,3.2321066e-05
2089,6,6.223679e-05
2089,7,9.247557e-05
2089,8,0.000100818266
2089,9,9.073254e-05
2089,10,4.7651294e-05
2089,11,2.0887588e-05
2089,12,9.617865e-08
2090,1,5.5478857e-08
2090,2,6.191074e-07
2090,3,7.960821e-06
2090,4,6.2380564e-06
2090,5,1.9231418e-05
2090,6,5.738402e-05
2090,7,0.00010175243
2090,8,0.00010936192
2090,9,6.763656e-05
2090,10,2.0047788e-05
2090,11,3.4275713e-06
2090,12,7.3318864e-07
2091,1,1.9790936e-07
2091,2,1.6269101e-06
2091,3,5.115949e-06
2091,4,1.6699456e-05
2091,5,2.682019e-05
2091,6,5.664256e-05
2091,7,0.00010330115
2091,8,9.782326e-05
2091,9,8.108672e-05
2091,10,4.863597e-05
2091,11,1.250658e-05
2091,12,1.7375706e-07
2092,1,5.4326655e-08
2092,2,7.3614524e-07
2092,3,3.4526302e-06
2092,4,7.902741e-06
2092,5,1.6085456e-05
2092,6,6.268864e-05
2092,7,8.268112e-05
2092,8,0.00010253356
2092,9,6.919792e-05
2092,10,4.570147e-05
2092,11,1.0151903e-05
2092,12,9.3057864e-08
2093,1,2.6714863e-08
2093,2,1.2050059e-07
2093,3,2.6084238e-06
2093,4,9.101403e-06
2093,5,1.9086872e-05
2093,6,6.538932e-05
2093,7,9.7666605e-05
2093,8,9.5430296e-05
2093,9,7.7162746e-05
2093,10,1.8136838e-05
2093,11,1.2428324e-05
2093,12,1.1872328e-06
2094,1,5.4416947e-08
2094,2,2.9635754e-07
2094,3,3.4301995e-06
2094,4,1.0021132e-05
2094,5,1.8262628e-05
2094,6,5.8911988e-05
2094,7,7.881139e-05
2094,8,7.979503e-05
2094,9,9.504738e-05
2094,10,5.7766192e-05
2094,11,5.0952485e-06
2094,12,4.5928804e-08
2095,1,3.291328e-07
2095,2,4.3499497e-07
2095,3,3.7964e-06
2095,4,9.844119e-06
2095,5,1.4730931e-05
2095,6,7.4630996e-05
2095,7,8.707553e-05
2095,8,8.5725675e-05
2095,9,7.9943886e-05
2095,10,3.7889655e-05
2095,11,5.911129e-06
2095,12,9.628397e-08
2096,1,2.2269283e-07
2096,2,6.1175865e-07
2096,3,4.325653e-06
2096,4,8.337055e-06
2096,5,2.451839e-05
2096,6,4.057635e-05
2096,7,0.000110258305
2096,8,9.84856e-05
2096,9,9.213994e-05
2096,10,4.101297e-05
2096,11,6.157972e-06
2096,12,8.8369625e-08
2097,1,1.9936556e-08
2097,2,9.936485e-07
2097,3,7.293229e-06
2097,4,1.1460604e-05
2097,5,2.5358806e-05
2097,6,6.0442006e-05
2097,7,0.000101257654
2097,8,9.2877e-05
2097,9,8.456985e-05
2097,10,5.2536467e-05
2097,11,1.08085505e-05
2097,12,5.638564e-09
2098,1,1.9367993e-08
2098,2,3.5527427e-07
2098,3,3.3895997e-06
2098,4,7.7509985e-06
2098,5,1.4227546e-05
2098,6,5.9622507e-05
2098,7,8.118216e-05
2098,8,0.000105395564
2098,9,9.094661e-05
2098,10,2.3236847e-05
2098,11,1.3866102e-06
2098,12,1.4267003e-07
2099,1,5.7748895e-08
